1'上半场比赛开始                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
1'首先由拉科鲁尼亚开球                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
1'身穿白色球衣的皇马从右向左进攻                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
2'拉科中场直传球找里基，瓦拉内将球拦截                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
2'皇马左路的进攻，马塞洛拿球直传找C罗，可惜直接出了边线                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
3'赫迪拉中场拿球过度给到C罗                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
3'C罗拿球禁区外尝试远射，球打偏啦                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
3'赫迪拉后场抢断，将球给到莫德里奇                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
3'莫德里奇将球分边给到马塞洛                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
3'马塞洛大范围转移球给到拉莫斯                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
4'拉莫斯右路插上下底传中被马切纳挡出底线                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
4'皇马获得右侧角球机会                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
4'厄齐尔角球开出，第一点被拉科球员解围                   1'皇马第1分钟就占据主动，第7分钟，拉莫斯传球，迪马利亚远射偏出
14'马切纳及时上来，将球给拦截                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
14'拉科从目前的表现来看，重脆的防守反击啊                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
15'场上的所有队员全部回到后场参与防守                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
15'马塞洛左路拿球横传给到C罗                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
15'C罗禁区弧顶右脚的抽射，球再次打偏                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
16'皇马在下周中还有和阿贾克斯的欧冠小组赛，周末又有国家德比，这几场人员的分配也是考验魔力鸟的时刻                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
16'佩佩拿球斜传找迪马利亚，可惜后者并没有启动啊                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
16'拉科反击得手~~                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
17'里基禁区内单刀得手                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
17'里基禁区弧顶得球，佩佩和瓦拉内的上抢没能拿到，里基摸进去面对卡西，直接右脚的低射左下角得手                   14'第14分钟，迪马利亚左路横传，C-罗纳尔多禁区弧顶外右脚抽射偏出
19'皇马前场进攻，厄齐尔禁区外斜传找前插的迪马利亚                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
19'迪马利亚拿球进入禁区，小禁区左侧边线上的起脚打门，球踢飞了                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
20'C罗右路拿球，禁区内的摆脱，卡斯特罗伸腿将球解围出边线                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
20'拉科左路进攻，拉莫斯将球解围出边线                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
21'伊瓜因前场拿球进入禁区，接着的横传球被马切纳拦截                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
22'迪马利亚前场拿球，左脚的外脚背斜传找C罗                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
22'C罗左路拿球，面对巴布罗的防守，边路传中再次被拦截                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
22'迪马利亚左路拿球底线内切，倒地啦                   19'第19分钟，直传，迪马利亚禁区左侧8码处小角度单刀挑射高出横梁
33'目前双方的比赛节奏又下来了，1-1和落后态度差别很明显啊                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
33'皇马中场过顶长传找到C罗                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
34'C罗拿球进入禁区后右脚怒射，阿兰苏比亚奋力将球扑出底线                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
34'皇马获得右侧角球机会，不过没威胁                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
34'厄齐尔的回防中放铲，铲倒了里基                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
34'厄齐尔被裁判出示黄牌警告                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
35'多明戈斯左边路拿球，拉莫斯的上抢犯规                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
35'加玛左前场拿球，面对拉莫斯的防守人球分过，可惜球直接趟出了边线                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
36'皇马前场进攻，C罗面对卡斯特罗，为球队赢得角球机会                   33'第33分钟，赫迪拉送出直传，C-罗纳尔多停球后在巴勃罗贴身防守下强突禁区右侧，但12码处的半凌空抽射被阿兰苏比亚神勇托挡出横梁
