1'国际米兰球员穆丁加伊拼抢犯规,对手获得控球权.                   1'比赛在雨中进行，赛前为在阿富汗遇袭身亡的意大利士兵基耶罗蒂默哀1分钟
1'拉诺齐亚为博洛尼亚在对方半场,赢得一个任意球.                   1'比赛在雨中进行，赛前为在阿富汗遇袭身亡的意大利士兵基耶罗蒂默哀1分钟
2'博洛尼亚球员拉诺齐亚大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.                   1'比赛在雨中进行，赛前为在阿富汗遇袭身亡的意大利士兵基耶罗蒂默哀1分钟
4'国际米兰球员长友佑都拼抢犯规,对手获得控球权.                   1'比赛在雨中进行，赛前为在阿富汗遇袭身亡的意大利士兵基耶罗蒂默哀1分钟
4'斯利特-泰德为博洛尼亚在右路,赢得一个任意球.                   1'比赛在雨中进行，赛前为在阿富汗遇袭身亡的意大利士兵基耶罗蒂默哀1分钟
6'博洛尼亚球员吉拉迪诺大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是瓜伦特.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
8'坎比亚索为国际米兰在对方半场,赢得一个任意球.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
8'博洛尼亚球员帕齐恩扎拼抢犯规,对手获得控球权.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
8'加尔加诺为国际米兰在右路,赢得一个任意球.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
8'博洛尼亚球员拉诺齐亚拼抢犯规,对手获得控球权.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
9'射门!!!国际米兰球员胡安大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是加尔加诺.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
9'博洛尼亚球员加里茨一脚直塞球给吉拉迪诺,但是边裁举旗显示后者已经越位.                   6'第6分钟，瓜伦特挑传禁区右侧，吉拉迪诺在门前9米处外脚背凌空垫射偏出近门柱
11'博洛尼亚球员拉诺齐亚大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.给他传球的是吉拉迪诺.                   11'第11分钟，吉拉迪诺脚后跟凌空垫传，迪亚曼蒂左侧禁区前沿左脚抽射滑出远门柱
14'国际米兰球员加尔加诺大禁区外左脚射门,被防守球员封堵.给他传球的是帕拉西奥.                   11'第11分钟，吉拉迪诺脚后跟凌空垫传，迪亚曼蒂左侧禁区前沿左脚抽射滑出远门柱
19'萨内蒂为国际米兰赢得一个任意球.                   17'第17分钟，迪亚曼蒂左路传中，汉达诺维奇扑球脱手，但他在吉拉迪诺脚下将球拿到
19'博洛尼亚球员拉诺齐亚拼抢犯规,对手获得控球权.                   17'第17分钟，迪亚曼蒂左路传中，汉达诺维奇扑球脱手，但他在吉拉迪诺脚下将球拿到
20'博洛尼亚球员瓜伦特大禁区外尝试左脚射门,可惜皮球稍稍高出球门.给他传球的是帕齐恩扎.                   17'第17分钟，迪亚曼蒂左路传中，汉达诺维奇扑球脱手，但他在吉拉迪诺脚下将球拿到
23'国际米兰球员拉诺齐亚大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是坎比亚索.                   23'第23分钟，坎比亚索左侧开出任意球，拉诺齐亚力压安东松，在门前8米处头球偏出左门柱
26'博洛尼亚球员帕齐恩扎拼抢犯规,对手获得控球权.                   23'第23分钟，坎比亚索左侧开出任意球，拉诺齐亚力压安东松，在门前8米处头球偏出左门柱
26'坎比亚索为国际米兰在对方半场,赢得一个任意球.                   23'第23分钟，坎比亚索左侧开出任意球，拉诺齐亚力压安东松，在门前8米处头球偏出左门柱
26'黄牌！博洛尼亚球员帕齐恩扎因为恶意犯规,被主裁判出示黄牌.                   23'第23分钟，坎比亚索左侧开出任意球，拉诺齐亚力压安东松，在门前8米处头球偏出左门柱
28'射门!!!国际米兰球员胡安大禁区外左脚射门,被对方守门员横身扑出.给他传球的是坎比亚索.                   28'第28分钟，小胡安禁区左角抽射被阿利亚尔迪封出
29'加里茨将球处理出底线,国际米兰获得角球.                   28'第28分钟，小胡安禁区左角抽射被阿利亚尔迪封出
48'国际米兰拉诺齐亚受伤倒地,比赛暂停                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
48'暂停结束,球员们重新开始比赛.                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
49'博洛尼亚球员拉诺齐亚一脚直塞球给吉拉迪诺,但是边裁举旗显示后者已经越位.                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
50'国际米兰球员米利托大禁区左侧尝试右脚射门,可惜皮球高出球门.                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
51'莫莱奥为博洛尼亚在对方半场,赢得一个任意球.                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
51'国际米兰球员穆丁加伊拼抢犯规,对手获得控球权.                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
51'博洛尼亚球员拉诺齐亚被主裁判出示了一张黄牌.                   48'第48分钟，拉诺齐亚与迪亚曼蒂争顶，被击中面部倒地，被抬下后不久回到场内
51'莫莱奥为博洛尼亚在对方半场,赢得一个任意球.                   51'第51分钟，迪亚曼蒂被穆丁加伊放倒后发泄不满，被黄牌警告
51'国际米兰球员穆丁加伊拼抢犯规,对手获得控球权.                   51'第51分钟，迪亚曼蒂被穆丁加伊放倒后发泄不满，被黄牌警告
51'博洛尼亚球员拉诺齐亚被主裁判出示了一张黄牌.                   51'第51分钟，迪亚曼蒂被穆丁加伊放倒后发泄不满，被黄牌警告
53'进球啦！！！国际米兰球员米利托大禁区中央右脚射门,球从中路飞进球门,球进了!助攻的是帕拉西奥. 博洛尼亚 0-2 国际米兰.                   51'第51分钟，迪亚曼蒂被穆丁加伊放倒后发泄不满，被黄牌警告
54'萨内蒂为国际米兰赢得一个任意球.                   51'第51分钟，迪亚曼蒂被穆丁加伊放倒后发泄不满，被黄牌警告
54'博洛尼亚球员拉诺齐亚拼抢犯规,对手获得控球权.                   51'第51分钟，迪亚曼蒂被穆丁加伊放倒后发泄不满，被黄牌警告
58'射门!!!博洛尼亚球员吉拉迪诺大禁区外右脚射门,被对方守门员横身扑出.给他传球的是加比亚迪尼.                   58'但博洛尼亚第58分钟追回一分，加比亚迪尼禁区内头球回点，吉拉迪诺在门前16米处凌空抽射被汉达诺维奇封出底线，右侧战术角球开出，迪亚曼蒂左脚传中，汉达诺维奇出击扑空，凯鲁宾在门前5米处头球蹭进，1比2
58'汉达诺维奇将球处理出底线,博洛尼亚获得角球.                   58'但博洛尼亚第58分钟追回一分，加比亚迪尼禁区内头球回点，吉拉迪诺在门前16米处凌空抽射被汉达诺维奇封出底线，右侧战术角球开出，迪亚曼蒂左脚传中，汉达诺维奇出击扑空，凯鲁宾在门前5米处头球蹭进，1比2
58'进球啦！！！博洛尼亚球员切鲁宾球门线跟前头球,球从中路飞进球门,球进了!助攻的是拉诺齐亚. 博洛尼亚 1-2 国际米兰.                   58'但博洛尼亚第58分钟追回一分，加比亚迪尼禁区内头球回点，吉拉迪诺在门前16米处凌空抽射被汉达诺维奇封出底线，右侧战术角球开出，迪亚曼蒂左脚传中，汉达诺维奇出击扑空，凯鲁宾在门前5米处头球蹭进，1比2
59'国际米兰球员帕拉西奥拼抢犯规,对手获得控球权.                   58'但博洛尼亚第58分钟追回一分，加比亚迪尼禁区内头球回点，吉拉迪诺在门前16米处凌空抽射被汉达诺维奇封出底线，右侧战术角球开出，迪亚曼蒂左脚传中，汉达诺维奇出击扑空，凯鲁宾在门前5米处头球蹭进，1比2
59'拉诺齐亚为博洛尼亚赢得一个任意球.                   58'但博洛尼亚第58分钟追回一分，加比亚迪尼禁区内头球回点，吉拉迪诺在门前16米处凌空抽射被汉达诺维奇封出底线，右侧战术角球开出，迪亚曼蒂左脚传中，汉达诺维奇出击扑空，凯鲁宾在门前5米处头球蹭进，1比2
64'进球啦！！！国际米兰球员坎比亚索大禁区中央左脚射门,球从右下角飞进球门,球进了!助攻的是帕拉西奥. 博洛尼亚 1-3 国际米兰.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
65'拉诺齐亚将球处理出底线,博洛尼亚获得角球.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
65'博洛尼亚球员加比亚迪尼大禁区中央右脚射门,被防守球员封堵.给他传球的是拉诺齐亚.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
65'博洛尼亚球员加里茨大禁区右侧右脚射门,被防守球员封堵.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
65'坎比亚索将球处理出底线,博洛尼亚获得角球.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
66'加尔加诺为国际米兰赢得一个任意球.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
66'博洛尼亚球员莫莱奥拼抢犯规,对手获得控球权.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
66'国际米兰加尔加诺受伤倒地,比赛暂停                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
66'暂停结束,球员们重新开始比赛.                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
67'国际米兰换人,卡萨诺换下米利托                   64'国米第64分钟恢复2球优势，3名阿根廷人打出配合，米利托左路低传，帕拉西奥中路禁区边缘不停球敲到左侧，坎比亚索在门前9米处左脚轻巧搓射入远角，3比1
78'国际米兰球员加尔加诺拼抢犯规,对手获得控球权.                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
78'莫莱奥为博洛尼亚赢得一个任意球.                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
78'国际米兰球员胡安拼抢犯规,对手获得控球权.                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
78'拉诺齐亚为博洛尼亚在对方半场,赢得一个任意球.                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
78'黄牌！国际米兰球员胡安因为恶意犯规,被主裁判出示黄牌.                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
79'射门!!!博洛尼亚球员拉诺齐亚大禁区外左脚射门,被对方守门员横身扑出.                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
81'国际米兰换人,阿尔瓦雷斯换下帕拉西奥                   78'第78分钟，小胡安背后绊倒迪亚曼蒂，被黄牌警告，迪亚曼蒂在门前30米处左脚任意球被汉达诺维奇抱住
88'射门!!!国际米兰球员长友佑都球门左侧小角度左脚射门,被对方守门员横身扑出.给他传球的是卡萨诺.                   86'第86分钟，莫莱奥外围左脚低射偏出
88'国际米兰球员阿尔瓦雷斯大禁区中央左脚射门,被防守球员封堵.                   86'第86分钟，莫莱奥外围左脚低射偏出
88'国际米兰球员坎比亚索大禁区中央尝试右脚射门,可惜皮球稍稍高出球门.                   86'第86分钟，莫莱奥外围左脚低射偏出
88'国际米兰换人,佩雷拉换下加尔加诺                   86'第86分钟，莫莱奥外围左脚低射偏出
