6'伊沃直传球到禁区内！穆康约接球打门被挡出来                   6'开场第6分钟，主场作战的北京人和率先制造杀机
6'跟上的曹永竞补射！！王大雷没能扑到！后卫将球破坏                   6'开场第6分钟，主场作战的北京人和率先制造杀机
7'北京人和队边路进攻！逼得角球机会                   6'开场第6分钟，主场作战的北京人和率先制造杀机
7'角球发到禁区内前点！被对方破坏出来                   6'开场第6分钟，主场作战的北京人和率先制造杀机
8'塔尔德利得球快速反击！过中场横传转移！                   6'开场第6分钟，主场作战的北京人和率先制造杀机
8'北京人和队断球右路反击！                   6'开场第6分钟，主场作战的北京人和率先制造杀机
9'鲁能泰山队长传球到前场！球出边线                   6'开场第6分钟，主场作战的北京人和率先制造杀机
9'界外球发出来！鲁能泰山队断球，交给塔尔德利！对方破坏                   6'开场第6分钟，主场作战的北京人和率先制造杀机
9'穆康约后场得球！回传一脚                   6'开场第6分钟，主场作战的北京人和率先制造杀机
9'北京人和队左路反击！陈哲超把球破坏出边线                   6'开场第6分钟，主场作战的北京人和率先制造杀机
9'陈哲超表现比较稳定                   6'开场第6分钟，主场作战的北京人和率先制造杀机
11'朱宝杰前场得球！外围大力远射，偏得太多啦～                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
11'人和队后场得球，大脚长传！！王大雷没收                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
11'刘洋左路带球进攻！以坟犯规！                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
12'塔尔德利发出任意球！回传一脚！                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
12'戴琳大脚开球到前场！对方断球，回传门将！                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
12'王刚右路带球突破到禁区内！！！选择横传，被吉尔挡出！！                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
12'如果王刚直接打门的话，可能更有威胁！                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
13'界外球发出来，北京人和队右路横传球！                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
13'李海龙解围出来                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
13'人和队再从左路横传！皮球到另一侧！没人呢                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
14'王大雷大脚开球到前场！佩莱转移右路！被抢断                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
14'张列大脚开球到前场！吉尔把球争下来                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
14'戴琳大脚传球到前场左路！刘洋争抢推人犯规                   11'第11分钟，伊沃得球内切射门，球力量不大，被王大雷轻松没收
21'刘洋跳起来让过球后，打在了万厚良的手上！                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
21'塔尔德利发任意球直接打门！打在人墙上变线出底线                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
21'鲁能泰山队得到角球！                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
22'蒿俊闵发角球到前点！双方顶了一下，到另一侧！                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
22'吉尔护住，球出边线！鲁能泰山队界外球                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
22'界外球发出来！塔尔德利回传球！郑铮横传禁区！                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
23'金敬道倒勾打门！打得偏了                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
23'金敬道今天的表现可圈可点！                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
23'北京人和队长传球！吉尔抢球犯规！侵犯了曹永竞                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
24'曹永竞受伤倒在地上！他被吉尔抢球踢到了胸部                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
24'哟，是落地时踩到了曹永竞                   21'第21分钟，北京人和后卫在禁区前手球，送给山东鲁能前场任意球
23'金敬道倒勾打门！打得偏了                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
23'金敬道今天的表现可圈可点！                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
23'北京人和队长传球！吉尔抢球犯规！侵犯了曹永竞                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
24'曹永竞受伤倒在地上！他被吉尔抢球踢到了胸部                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
24'哟，是落地时踩到了曹永竞                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
25'北京人和队得到前场任意球机会                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
25'任意球发到禁区！被顶出禁区！                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
25'伊沃得球，回传一脚！                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
25'伊沃直传球！队友回传！伊沃突破被放倒！                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
25'北京人和队得到前场右路位置不错的任意球机会                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
26'任意球发到禁区内，对方先顶到球                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
26'鲁能泰山队得球，反击！                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
26'塔尔德利回传球，金敬道右路带球进攻！                   23'第23分钟，塔尔德利凌空垫传，金敬道背对球门拿球倒钩射门稍稍偏出
34'前场北京人和队直传球！！反越位成功！穆康约抢点打门，被王大雷扑在身下！                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
35'穆康约想补射！刮到了王大雷！                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
35'王大雷受伤倒在地上                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
35'经过治疗，王大雷站了起来。问题不大                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
36'鲁能泰山队要换人：吴兴涵上场，换下刘洋                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
37'鲁能泰山队传球到禁区内！塔尔德利横传！吴兴涵的位置非常好，没有打门，而是头球过渡！佩莱争顶推人犯规！                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
37'佩莱推了费尔南德斯一把！裁判吹了！                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
37'鲁能泰山队中路直传球！配合不错！再传塔尔德利！                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
37'吹了塔尔德利越位！                   34'第34分钟，北京人和一脚传递再次打穿山东鲁能后防线，朱宝杰送出身后直塞，穆坎乔获得单刀机会，但是他的射门再次被王大雷扑住
37'鲁能泰山队传球到禁区内！塔尔德利横传！吴兴涵的位置非常好，没有打门，而是头球过渡！佩莱争顶推人犯规！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
37'佩莱推了费尔南德斯一把！裁判吹了！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
37'鲁能泰山队中路直传球！配合不错！再传塔尔德利！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
37'吹了塔尔德利越位！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
38'北京人和队长传球！吉尔不敢大意，将球破坏出边线                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
38'界外球发出来，鲁能泰山队顶出来，要发动反击！被断                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
38'北京人和队挑传禁区！戴琳破坏                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
39'王刚发出界外球！北京人和队右路下底横传禁区！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
39'又被顶出边线                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
39'佩莱后场传球分边，交给吴兴涵！再回传                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
39'伊沃在前场抢球战术犯规！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
40'吉尔开球到前场右路！对方控到球！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
40'鲁能泰山队在前场逼抢！                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
40'后场鲁能泰山队得球，大脚前传，出边线                   37'第37分钟，塔尔德利突破后送出妙传，吴兴涵直面门将选择头球回做，佩莱再争顶受到干扰
50'饶伟辉后场大脚开球！闷在了塔尔德利的胸口！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
51'北京人和队右路二过一！传禁区！跟上队员打门，王大雷扑出来，乱军中穆康约打门，李海龙挡出来！皮球到另一侧！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
51'王刚的二过一真是太有威胁了！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
52'人和队员在与裁判理论！！认为王大雷犯规呢还是手球呢？                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
52'裁判没有表示！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
52'塔尔德利得球快速反击！费尔南德斯战术犯规！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
52'主裁判给费尔南德斯出示了黄牌！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
52'费尔南德斯是连踢带勾啊！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
52'鲁能泰山队人：崔鹏上场，换下陈哲超！                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
53'曹永竞直传球到禁区内！被破坏出来                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
53'界外球发出来斜传禁区！越位                   50'下半场易边再战，第50分钟，北京人和再次错失机会，曹永竞中路分球，伊沃快速插上单刀推射，球被王大雷挡出，随后穆坎乔得球打门又被防守队员挡出
54'崔鹏右路带球快速反击！费尔南德斯动作过大！！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
54'这是吃牌子的动作！！但裁判如何判吧！！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
54'裁判还是手下留情啦！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
55'任意球发出来，吴兴涵传球，塔尔德利横传！跟上队员打门，没踢到球！！！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
55'塔尔德利下底横传禁区！可惜后点没有人！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
55'王刚接球，发动反击！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
55'王刚接穆康约传球！再带，没了！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
55'吴兴涵和塔尔德利在前场配合！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
56'吴兴涵强行下底横传！！皮球在空中出底线                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
57'后场王刚控球，金敬道上抢犯规                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
57'曹永竞左路大脚长传！直接传出底线                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
57'佩莱中场背身拿球！裁判哨响！                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
57'吹了佩莱的犯规！！争抢推人                   54'第54分钟，山东鲁能连续一脚传球打穿后防线，塔尔德利传中，金敬道脚后跟一蹭，吴兴涵小禁区内面对绝好机会，脚下有些拌蒜的情况下推射，球被张烈轻松没收
66'任意球发到禁区内，对方破坏！                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
66'戴琳左路横传禁区！对方解围不远！吴兴涵外围远射！高啦！                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
67'雷雷和继海都在观看本场比赛！                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
67'刘健又受伤！坐在地上！                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
67'刘健也向场边走！还能坚持吗？                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
68'饶伟辉左路下底！横传！直接出底线                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
68'王大雷大脚开球到前场，人和队把球控下来                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
69'人和队大脚开球到前场，李海龙护球，对方上抢犯规                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
69'王大雷大脚开球到前场！鲁能泰山队把球控下来                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
69'蒿俊闵分球到左路，郑铮回传球！                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
69'崔鹏直传身后球，大了些，出底线                   66'第66分钟，戴琳边路传中制造混乱，吴兴涵在无人防守情况下凌空抽射，结果将球打飞
81'向汉天传球，伊沃一脚超远的射门！打高！                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
81'王大雷大脚开球到前场！对方顶回来                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
81'崔鹏背身控球！前传！                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
82'刘彬彬在前场抢到球！刘健犯规！有些着急了！                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
82'直接踢到了刘彬彬！黄牌！                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
83'任意球发到后点！吉尔大腿停球，没停好，直接到了张烈手里！                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
83'人和队长传球！郑铮卡位不错！对方犯规                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
83'塔尔德利左路分边！力量大了，出边线                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
84'鲁能泰山队左路进攻！对方犯规                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
84'任意球！                   81'第81分钟，北京人和尝试禁区外远射，伊沃重炮轰门高出
86'饶伟辉左路接球！横传！！朱宝杰横传球，被戴琳挡出底线                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
86'角球机会                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
87'伊沃发角球到禁区内！刘健头球冲顶！球出底线                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
87'王大雷大脚开球到前场右路，球出边线                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
87'不过吹了刘彬彬背后推人！                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
87'任意球发出来，北京人和队走左路直传进攻                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
88'伊沃外围远射！被挡出来                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
88'刘彬彬右路带球反击！对方战术犯规！                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
88'戴琳大脚找佩莱！大了，张烈没收                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
89'北京人和队还有一个换人名额                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
89'鲁能泰山队右路直传球！塔尔德利被拉了一把！                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
89'中场鲁能泰山队任意球                   86'第86分钟，伊沃角球传中，刘健后点头球攻门偏出
