1'上半场比赛开始了！                   1'赛前为比拉诺瓦默哀1分钟
1'上半场开球的是不莱梅                   1'赛前为比拉诺瓦默哀1分钟
1'不莱梅的长传，拜仁的世界                   1'赛前为比拉诺瓦默哀1分钟
1'魏泽尔右路得球，过渡给丹特，球倒到左路                   1'赛前为比拉诺瓦默哀1分钟
1'阿拉巴已经插到前场，弗里茨倒地将球铲出边线                   1'赛前为比拉诺瓦默哀1分钟
2'又是阿拉巴，内切后格策再一顺                   1'赛前为比拉诺瓦默哀1分钟
2'阿拉巴直塞禁区没有塞过去                   1'赛前为比拉诺瓦默哀1分钟
2'继续是拜仁慕尼黑后场倒却，里贝里左路控球                   1'赛前为比拉诺瓦默哀1分钟
2'送中路被拦截，但不莱梅也没有控好                   1'赛前为比拉诺瓦默哀1分钟
3'里贝里左路带球突进，趟大了一点                   1'赛前为比拉诺瓦默哀1分钟
3'弗里茨卡住位置将球让出底线                   1'赛前为比拉诺瓦默哀1分钟
3'今天让里贝里首发也是让他多找找状态                   1'赛前为比拉诺瓦默哀1分钟
4'皮萨罗拉到右路接应，突破时撞倒了卡尔迪罗拉                   1'赛前为比拉诺瓦默哀1分钟
6'不莱梅发球很快，转移到右路，塞拉西下底传中，迪桑托鱼跃头球顶出底线                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
6'主裁判认为碰到了拜仁慕尼黑的后卫，给了不莱梅一个角球                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
6'塞拉西角球发出来，球先出底线了                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
7'这几年不莱梅是弱了不少                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
8'我记得大概10年前不莱梅还是支强队，当时我记得有球型闪电埃尔顿                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
8'马丁内斯转移到右路，魏泽尔交给了施魏因斯泰格                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
8'丹特助攻上来分给里贝里                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
8'里贝里传球被弗里茨断了                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
8'弗里茨绕一圈直传出了边线                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
9'马丁内斯中场推进，回防的迪桑托抢球犯规                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
9'穆勒拉出来交给皮萨罗，皮萨罗回做                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
9'马丁内斯再转移到右路打得很耐心                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
9'魏泽尔传给格策，格策传中打在卡尔迪罗拉身上                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
9'马基亚迪组织反击，机会                   6'第6分钟，尤努佐维奇右路传中，迪桑托头球被博阿滕挡出底线
17'中线附近尤直接吊门，力量差了一点，诺伊尔回位将球摘下                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
17'里贝里左路得球下底传中打在普勒德尔身上出底线                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
17'里贝里角球发到远端，格策没有控好                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
17'穆勒右路准备下底传中，没有控制好                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
19'回复：小蝌蚪找妈妈在行动 别为了控球而控球啊大拜仁，你也有两翼齐飞（对啊，两翼齐飞，中路高点包抄不才简单有效）                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
19'皮萨罗中路磕磕碰碰过了加西亚，禁区前抬脚就打，偏出左门柱                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
19'沃尔夫门球发到左侧，马基亚迪争球犯规                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
20'博阿腾长传球被卡尔迪罗拉头球解围                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
20'里贝里扳平了比分！                   17'第17分钟，诺伊尔出击解围，尤努佐维奇超远吊射偏出
