6'香川真司进球了！                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
6'红魔的反击，小碗豆拉边右路接应长传下底传中，香川真司抢前点头球弹地球入网！                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
7'弗格森看来是心情复杂啊，他并没有站起来振臂高呼                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
7'克莱维利中场拿球，卡里克接应后回传给埃文斯                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
8'西布罗姆维奇右路的传球失误                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
8'穆隆布中路挑传，朗凌空转身抽射打在立柱上，但他已经先越位了                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
9'香川真司中路带球突进直塞没有塞过去                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
9'又进球了！！！！                   6'曼联第6分钟取得领先，埃尔南德斯右路传中，香川真司前点小禁区边缘头球破门
9'香川真司中路带球突进直塞没有塞过去                   9'曼联第9分钟扩大比分，瓦伦西亚禁区右侧边缘传射，奥尔森前点解围不慎自摆乌龙
9'又进球了！！！！                   9'曼联第9分钟扩大比分，瓦伦西亚禁区右侧边缘传射，奥尔森前点解围不慎自摆乌龙
10'香川真司中路直塞错进错出，球落在安德森脚下，安德森分到右路，瓦伦西亚大力抽向门前，奥尔森误将球挡进自家大门！                   9'曼联第9分钟扩大比分，瓦伦西亚禁区右侧边缘传射，奥尔森前点解围不慎自摆乌龙
11'这场比赛连主场的西布罗姆维奇也也了红魔的支持者                   9'曼联第9分钟扩大比分，瓦伦西亚禁区右侧边缘传射，奥尔森前点解围不慎自摆乌龙
12'想不到西布罗姆维奇如此不在状态                   9'曼联第9分钟扩大比分，瓦伦西亚禁区右侧边缘传射，奥尔森前点解围不慎自摆乌龙
12'西布罗姆维奇的配合，穆隆布直塞禁区右肋部，朗的下底传中，球传大了                   9'曼联第9分钟扩大比分，瓦伦西亚禁区右侧边缘传射，奥尔森前点解围不慎自摆乌龙
24'曼联将球分到右路，卡里克直传找到香川真司                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
24'克莱维利接应分到左路，布特纳插上马上弧线球传中，范佩西差一点没有顶到                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
24'卡里克再斜传禁区，小碗豆回点，可惜无人接应                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
26'里奇维尔左路套上传中，第一点被埃文斯头球逛公园                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
26'头球解围，对不起                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
26'曼联又制造机会，克莱维利搓传禁区，小碗豆垫射被福斯特将球封出                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
27'不过小碗豆其实已经先越位了                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
27'勃比-罗布森爵士今天也出现在看台上                   24'第24分钟，卡里克传中，埃尔南德斯小禁区内头球攻门偏出
40'镜头对准了斯科尔斯和吉格斯，这镜头让人走进时光隧道，热泪盈眶啊！                   39'第39分钟，瓦伦西亚禁区右侧传中，埃尔南德斯8码处捅射偏出
40'西布罗姆维奇也打进一球！                   39'第39分钟，瓦伦西亚禁区右侧传中，埃尔南德斯8码处捅射偏出
41'穆隆布发动进攻，直塞禁区右侧，多朗斯得球大力横扫中路，莫里森抢点扫射入网！                   39'第39分钟，瓦伦西亚禁区右侧传中，埃尔南德斯8码处捅射偏出
42'莫里森为西布罗姆维奇挽回颜面，也让比赛悬念再起                   39'第39分钟，瓦伦西亚禁区右侧传中，埃尔南德斯8码处捅射偏出
42'穆隆布与莫里森中路的配合打得太小了，埃文斯大脚破坏到中场                   39'第39分钟，瓦伦西亚禁区右侧传中，埃尔南德斯8码处捅射偏出
42'西布罗姆维奇本赛季表现相当出色，目前第8的排位其实已经超额完成任务                   39'第39分钟，瓦伦西亚禁区右侧传中，埃尔南德斯8码处捅射偏出
43'福斯特连续两次世界有的扑救！                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
43'克莱维利分到禁区左侧空档，小碗豆小角度打门打太正了！                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
43'香川真司补射被福斯特单掌托出横梁！                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
43'曼联的角球没有形成威胁                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
44'回复：[23:46] 红魔逆转是传统:比分可能很夸张(激动不起来）                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
45'小贝也太残忍了，居然选择在爵爷退休后一周宣布退役                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
45'这两个消息令多少球迷心碎，也勾起多少人无限的回忆                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
46'西布罗姆维奇的机会，二打一的机会，朗门前推射打在立柱上                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
46'上半场比赛补时2分钟                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
46'莫里森再吊禁区，林德加德出击将球摘下                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
46'对不起，西布罗姆维奇是用20号卢卡库换下了6号里奇维尔！                   43'第43分钟，克莱维利传球，埃尔南德斯禁区左侧12码处射门被福斯特扑出，皮球打中麦考利弹回，福斯特又返身将皮球托出横梁
50'卢卡库禁区外远射离推地面球，林德加德向左倒地手碰了球一下还是没有阻挡球入网                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
50'西布罗姆维奇很给力，让比赛重生悬念                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
51'这也好让我们再次有机会欣赏弗格森如何调兵遗将！                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
51'瓦伦西亚进了禁区，倒三角传到禁区外，安德森迎球怒射打得太正了                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
51'福斯特轻松将球没收                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
52'回复：[00:09] 红魔逆转是传统:看他能不能升华了是龙是蛇3年时间（如果你是老板的话，太好了）                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
52'莫里森右路传中，林德加德出击将球摘下                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
53'林德加德上半场没有几次需要作出扑救动作                   50'西布朗第50分钟再扳一城，布伦特盘带受阻，半场替补出场的卢卡库禁区边缘推射右下角入网，2-3
