8'贾努扎伊在和米尔纳的对抗中把球踢出了边线。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
8'现在曼城控制住了场上的局面。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
9'阿奎罗反越位成功，禁区内小角度打门！                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
9'德赫亚非常稳健，封住近角。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
10'瓦伦西亚太轻易的就被晃开了，面对阿奎罗这样的前锋必须集中注意力。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
10'费莱尼拿球太慢了，给到迪玛利亚。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
11'贾努扎伊打门！来自于范佩西的头球回做，这球打的也还不错。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
11'比赛开场10分钟，曼城稍占上风。                   8'第8分钟，米尔纳传球，阿圭罗晃过瓦伦西亚后禁区左侧小角度射门被德赫亚扑出
14'鲁尼的转移球被科拉罗夫断了下来。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
14'贾努扎伊应该迎球，等球绝对会被对方拦截的。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
15'曼联前场断球，再组织进攻。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
15'迪玛利亚大弧线找后点的范佩西，球太高了不好处理。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
16'曼城的进攻，想直塞给阿奎罗，但是被斯马林断了下来。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
16'费尔南多和贾努扎伊的对抗，犯规了。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
16'比赛进行了15分钟了。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
17'卢克肖拿球插上，起球到中路被孔帕尼控制住了。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
17'瓦伦西亚今天压力很大，阿奎罗多次尝试过他了。                   14'第14分钟，迪马利亚传中，范佩西禁区右侧头球攻门偏出近角
20'任意球开到后点，费莱尼还是高啊，德米凯利斯没有顶到。                   20'第20分钟，费尔南多传球，阿圭罗强突罗霍后禁区右侧小角度射门被德赫亚没收
21'范佩西中路拿球被断，阿奎罗直接反击，形成打门，不过角度太小了，被德赫亚抱住。                   20'第20分钟，费尔南多传球，阿圭罗强突罗霍后禁区右侧小角度射门被德赫亚没收
22'曼城卷土重来，再次形成三角配合，禁区内打门又被德赫亚扑出。                   20'第20分钟，费尔南多传球，阿圭罗强突罗霍后禁区右侧小角度射门被德赫亚没收
22'曼城又来了，边路传中中路阿奎罗铲射，又被德赫亚封堵了出来。                   20'第20分钟，费尔南多传球，阿圭罗强突罗霍后禁区右侧小角度射门被德赫亚没收
23'德赫亚真是神啊！                   20'第20分钟，费尔南多传球，阿圭罗强突罗霍后禁区右侧小角度射门被德赫亚没收
23'不过这个球德赫亚和阿奎罗撞了一下，好像受了点小伤。                   20'第20分钟，费尔南多传球，阿圭罗强突罗霍后禁区右侧小角度射门被德赫亚没收
29'布林德要吃牌了，已经拿不到球的情况下还是绊倒了亚亚图雷。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
29'曼城一个位置相当不错的任意球。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
30'图雷直接打门，球打高了。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
30'这样的进攻火力曼联不想想办法肯定要丢球啊，                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
31'鲁尼现在都要回后场拿球了。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
31'范佩西边路被曼城球员放倒了。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
32'这个球动作挺大的，但是裁判没有出牌，犯规的是萨巴莱塔。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
32'迪玛利亚传进来禁区内一片混乱，但是没人碰到球。                   29'第29分钟，布林德对亚亚-图雷犯规被罚黄牌，亚亚-图雷左路25码处任意球直接射门高出
39'约维蒂奇横传被断了，但是曼城就地反抢。                   39'曼联第39分钟遭遇打击，斯马林边路飞铲米尔纳累计两张黄牌被罚下场
39'鲁尼现在也回到后场防守了。                   39'曼联第39分钟遭遇打击，斯马林边路飞铲米尔纳累计两张黄牌被罚下场
39'斯莫林两黄变一红！下场了。                   39'曼联第39分钟遭遇打击，斯马林边路飞铲米尔纳累计两张黄牌被罚下场
40'刚刚干扰门将那个球真是头脑不清的表现啊，现在曼联危险了。                   39'曼联第39分钟遭遇打击，斯马林边路飞铲米尔纳累计两张黄牌被罚下场
41'曼城任意球开进来非常危险啊，德赫亚没碰到，后点球员差点把球撞进去。                   39'曼联第39分钟遭遇打击，斯马林边路飞铲米尔纳累计两张黄牌被罚下场
42'本来就后防不稳的曼联现在雪上加霜啊。                   39'曼联第39分钟遭遇打击，斯马林边路飞铲米尔纳累计两张黄牌被罚下场
42'本来就后防不稳的曼联现在雪上加霜啊。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
43'曼城禁区内有球员倒地了，但是裁判没判点球，费莱尼也很气愤。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
43'阿奎罗还在禁区内没站起来。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
44'卡里克要上场了，换下了贾努扎伊。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
44'这是一个被迫换人，感觉斯莫林要成罪人啊。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
45'上半场比赛临近尾声，曼联现在压力非常大，丢球的话这场比赛就完了。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
45'曼城角球开进来被后卫顶出，再往里吊的时候德赫亚把球抱住了。                   42'第42分钟，阿圭罗禁区内在费莱尼防守下摔倒，裁判拒绝判罚点球
49'曼城最后一个进攻，亚亚图雷被罗霍踢倒，裁判没有判罚点球。                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
50'不过这个球确实是个点球。                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
50'那么上半场比赛结束了，双方战成了0比0，我们下半场比赛再见！                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
49'但是范佩西追不上了。                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
49'阿奎罗禁区内一对一罗霍，被罗霍挡了一下，之后打门被费莱尼挡了出来。                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
50'曼联现在拿球很难向前推进，只能后场倒脚。                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
51'鲁尼被图雷断球了，之后两人展开了追逐战，鲁尼又把球断了回来。                   49'第49分钟，约维蒂奇传球，纳瓦斯禁区内的射门被费莱尼封堵
57'现在曼联的后防线略显搞笑啊，都是救火队员。                   56'第56分钟，罗霍肩部受伤被担架抬出，麦克奈尔替补出场
57'刚才罗霍的受伤耽误了不少时间。                   56'第56分钟，罗霍肩部受伤被担架抬出，麦克奈尔替补出场
57'现在曼联场下的进攻队员是没有上场的机会了。                   56'第56分钟，罗霍肩部受伤被担架抬出，麦克奈尔替补出场
58'费尔南多给边路，图雷拿球直塞给大了，                   56'第56分钟，罗霍肩部受伤被担架抬出，麦克奈尔替补出场
58'今天席尔瓦不在场上对于曼城的进攻也是受到了很大的影响啊。                   56'第56分钟，罗霍肩部受伤被担架抬出，麦克奈尔替补出场
60'比赛进行了60分钟了，阿奎罗又摔倒在曼联禁区还是没点球！                   60'第60分钟，阿圭罗禁区内带球横切被卡里克踢倒，裁判仍未予判罚
60'这边迪玛利亚转头就是一个反击，造成了德米凯利斯的黄牌！                   60'第60分钟，阿圭罗禁区内带球横切被卡里克踢倒，裁判仍未予判罚
60'一时间场上火药味起来了。                   60'第60分钟，阿圭罗禁区内带球横切被卡里克踢倒，裁判仍未予判罚
61'曼联的任意球开到后点，没有人碰到直接出了底线。                   60'第60分钟，阿圭罗禁区内带球横切被卡里克踢倒，裁判仍未予判罚
62'曼城进球了！阿奎罗！                   60'第60分钟，阿圭罗禁区内带球横切被卡里克踢倒，裁判仍未予判罚
63'守了一个小时还是没守住啊，阿奎罗禁区里接队友横传直接打门，德赫亚毫无办法。                   60'第60分钟，阿圭罗禁区内带球横切被卡里克踢倒，裁判仍未予判罚
63'守了一个小时还是没守住啊，阿奎罗禁区里接队友横传直接打门，德赫亚毫无办法。                   63'曼城第63分钟打破僵局，亚亚-图雷直传，克里希禁区左侧传中，无人防守的阿圭罗10码处扫射上角入网
65'现在曼联没有退路了。                   63'曼城第63分钟打破僵局，亚亚-图雷直传，克里希禁区左侧传中，无人防守的阿圭罗10码处扫射上角入网
65'[此时此刻值得来杯嘉士伯]                   63'曼城第63分钟打破僵局，亚亚-图雷直传，克里希禁区左侧传中，无人防守的阿圭罗10码处扫射上角入网
66'如果此时曼联进攻会不会重演1比6的悲剧？                   63'曼城第63分钟打破僵局，亚亚-图雷直传，克里希禁区左侧传中，无人防守的阿圭罗10码处扫射上角入网
66'曼城现在越打越顺了。                   63'曼城第63分钟打破僵局，亚亚-图雷直传，克里希禁区左侧传中，无人防守的阿圭罗10码处扫射上角入网
66'又获得了一个角球。                   63'曼城第63分钟打破僵局，亚亚-图雷直传，克里希禁区左侧传中，无人防守的阿圭罗10码处扫射上角入网
68'鲁尼前场拿球，转移时候被后卫顶了一下。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
68'迪玛利亚想直塞找范佩西，但是这么简单的球不太好成功。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
69'纳斯里要上场了，换下米尔纳。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
69'这时候哲科也要上场了，这是要屠杀曼联么。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
69'比赛进行了70分钟了。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
70'范佩西！在禁区内打门被乔哈特挡了出去，角球。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
70'哲科换下了约维蒂奇，今天约维蒂奇表现一般。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
71'迪玛利亚的角球没开起来。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
71'禁区内曼联球员太少了。                   68'第68分钟，米尔纳传球，约维蒂奇25码处弧线球射门被德赫亚摘下
71'迪玛利亚的角球没开起来。                   71'曼联本场比赛首次打中目标范围内的射门出现在第71分钟，瓦伦西亚传球，范佩西连过2人切入禁区右侧的小角度射门被乔-哈特用腿挡出
71'禁区内曼联球员太少了。                   71'曼联本场比赛首次打中目标范围内的射门出现在第71分钟，瓦伦西亚传球，范佩西连过2人切入禁区右侧的小角度射门被乔-哈特用腿挡出
72'曼联前场的配合还是不错的，但是费莱尼跑的稍微慢了一点。                   71'曼联本场比赛首次打中目标范围内的射门出现在第71分钟，瓦伦西亚传球，范佩西连过2人切入禁区右侧的小角度射门被乔-哈特用腿挡出
74'曼城的进攻很有威胁，又获得一个角球。                   71'曼联本场比赛首次打中目标范围内的射门出现在第71分钟，瓦伦西亚传球，范佩西连过2人切入禁区右侧的小角度射门被乔-哈特用腿挡出
75'角球开出来被迪玛利亚拿到了。                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
75'曼城一个立柱，纳瓦斯！                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
76'现在曼联所有球员都在禁区内防守，但是没有球员内断下球。                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
76'曼联现在只能看个人能力了。                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
78'曼联的好机会！鲁尼过了两个人之后没有直接打，皮球到了迪玛利亚脚下的时候打门被哈特扑了一下。                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
78'曼联本场比赛最好的机会了。                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
78'之后费莱尼的头球也没有吃准部位。                   75'曼城第75分钟险些扩大比分，亚亚-图雷直传，纳瓦斯摆脱卢克-肖突入小禁区右侧边缘射门打中近角立柱弹回
78'曼联的好机会！鲁尼过了两个人之后没有直接打，皮球到了迪玛利亚脚下的时候打门被哈特扑了一下。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
78'曼联本场比赛最好的机会了。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
78'之后费莱尼的头球也没有吃准部位。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
79'曼联倒是也不无机会啊。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
80'萨巴莱塔和费尔南多连续吃到黄牌。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
80'比赛临近80分钟了。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
80'迪玛利亚的任意球打的太高了，今天他的脚风也不是很顺啊。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
81'加上补时下半场比赛应该还有15分钟。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
81'看看曼联的锋线球员能否创造奇迹。                   78'第78分钟，迪马利亚任意球传入禁区，费莱尼10码处头球攻门偏出
85'曼联获得一个角球机会。                   85'第85分钟，迪马利亚开出角球，费莱尼头球攻门高出
85'角球开出来费莱尼抢到一点，但是顶高了。                   85'第85分钟，迪马利亚开出角球，费莱尼头球攻门高出
87'布林德反抢之后给到鲁尼，鲁尼横传迪玛利亚，迪玛利亚打门蹭到后卫身上，鲁尼再争的时候冲撞门将了。                   85'第85分钟，迪马利亚开出角球，费莱尼头球攻门高出
88'费莱尼现在打到了中锋的位置上。                   85'第85分钟，迪马利亚开出角球，费莱尼头球攻门高出
88'威尔逊相比范佩西拿球能力还是差了一点。                   85'第85分钟，迪马利亚开出角球，费莱尼头球攻门高出
89'比赛已经来到了尾声了。                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
90'亚亚图雷差点远射破门，最后时刻曼联后卫的注意力也不集中了。                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
91'卢克肖最后时刻还是拼命防守，只给了对手一个角球。                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
91'亚亚图雷头球险些绝杀比赛啊！                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
91'麦克奈尔还是太嫩了，完全阻止不了对方的进攻。                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
92'曼联又获得一个角球的机会。                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
92'迪玛利亚的角球今天老是开不起来。                   89'第89分钟，费尔南迪尼奥传球，亚亚-图雷巧妙晃过麦克奈尔后20码处射门偏出
