7'热刺中场失误，兰帕德立马送出直传球找到前插的阿扎尔！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
7'阿扎尔跟进同样是没有停住皮球，可惜啊                   7'第7分钟，汤森德传球，保利尼奥远射偏出
7'如果能停好，这个球就是单刀了啊！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
8'热刺在右边路推进，把球交给中路的保利尼奥，距门30米开外一脚远射，放了高射炮！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
8'今天场外所有交点都在了双方主帅上面                   7'第7分钟，汤森德传球，保利尼奥远射偏出
8'阿扎尔在左边路突破时被防守球员绊倒！犯规                   7'第7分钟，汤森德传球，保利尼奥远射偏出
9'切尔西在左边路控球，禁区角上托雷斯把球敲给跟上的兰帕德，远射高出横梁！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
9'托雷斯今天在前场也是非常积极                   7'第7分钟，汤森德传球，保利尼奥远射偏出
9'阿扎尔在刚才拼抢当中受伤倒地！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
10'阿扎尔的脚后跟球袜都被踩破了！                   7'第7分钟，汤森德传球，保利尼奥远射偏出
10'慢镜头看是刚才拼抢头球时被对手落地时踩到了脚后跟                   7'第7分钟，汤森德传球，保利尼奥远射偏出
12'热刺在左边路2过1后西古德森突破被伊万诺维奇拉倒，任意球！                   12'第12分钟，伊万诺维奇后场对西古德森犯规，埃里克森任意球传入禁区，威尔通亨头球顶偏
12'西古德森任意球传到后点，维尔通亨头球摆渡，球出了底线                   12'第12分钟，伊万诺维奇后场对西古德森犯规，埃里克森任意球传入禁区，威尔通亨头球顶偏
12'热刺在左边路获得任意球                   12'第12分钟，伊万诺维奇后场对西古德森犯规，埃里克森任意球传入禁区，威尔通亨头球顶偏
46'热刺在前场左边路获得任意球                   43'第43分钟，托雷斯头球摆渡，奥斯卡20码处凌空抽射被洛里斯没收
46'热刺下半场开球了                   43'第43分钟，托雷斯头球摆渡，奥斯卡20码处凌空抽射被洛里斯没收
46'马塔上场了                   43'第43分钟，托雷斯头球摆渡，奥斯卡20码处凌空抽射被洛里斯没收
46'换下了米克尔                   43'第43分钟，托雷斯头球摆渡，奥斯卡20码处凌空抽射被洛里斯没收
46'热刺下半场开球后一直把球控制在自己脚下                   43'第43分钟，托雷斯头球摆渡，奥斯卡20码处凌空抽射被洛里斯没收
46'热刺在前场左边路获得任意球                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
46'热刺下半场开球了                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
46'马塔上场了                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
46'换下了米克尔                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
46'热刺下半场开球后一直把球控制在自己脚下                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
47'汤森德在右边路控球，回敲时，球被奥斯卡碰出边线                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
47'米克尔下场后拉米雷斯拉到后腰位置                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
48'切尔西中场直传球被道森拦截                   45'第45分钟，汤森德传球，保利尼奥小禁区右上角外劲射打中近角立柱外侧弹出
48'切尔西中场直传球被道森拦截                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
49'托雷斯在右边路快速突破，过掉后卫后突入禁区，横传到门前，奥斯卡倒地铲射，没有射正啊！！！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
49'多好的机会啊！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
49'托雷斯这次突破非常坚决，漂亮！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
49'太可惜了，奥斯卡就差了半步啊！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
50'保利尼奥在中场抢断后被拉米雷斯拉倒，犯规                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
50'马塔左边路拿球，拉球过人时被后卫绊倒                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
51'马塔任意球传到禁区前沿，伊万诺维奇头球摆渡到后点，没人接应啊！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
51'托雷斯在前场拼抢时身后故意踢了一脚维尔通亨！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
51'托雷斯吃到一张黄牌！                   48'第48分钟，托雷斯强突禁区右侧传中，奥斯卡小禁区边缘错过机会
53'热刺断球后反击，沿右边路推进到禁区前沿                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
53'索尔达多禁区前沿控球时被后卫围抢，球丢了                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
53'托雷斯又是自己在禁区外拿球，和队友配合后形成单刀，面对门将推射被扑出底线！！                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
54'托雷斯啊，慢镜头看刚才和维尔通亨推搡时用手抓了对方的脸！                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
54'这个动作何止一张黄牌啊                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
55'马塔在中圈控球时被对方3人围抢，球丢了                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
55'索尔达多中圈拿球送出过顶球到左侧空挡，保利尼奥没有追到皮球！                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
55'托雷斯在前场接应时又越位了                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
56'马塔在中场的突破和盘带希望能带活切尔西的进攻                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
56'热刺在右边路传中，球被阿什利科尔挡出底线，角球                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
56'角球传到后点，球被后卫头球蹭出禁区                   53'第53分钟，阿什利-科尔传球，托雷斯突破道森后在禁区左肋7码处射门被洛里斯扑出底线
59'切尔西在通过中场时，阿扎尔被沃克尔撞倒！                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
59'裁判吹罚了一个任意球给切尔西                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
60'阿扎尔在中场拿球突破时被维尔通亨推倒在地，犯规！                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
61'奥斯卡在中场送直传球给右边路的拉米雷斯，力量太大！直接传出了底线                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
61'汤森德中场急停想扣过回追的后卫，被绊倒，任意球                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
61'埃里克森任意球传进禁区，球被特里抢到，头球破坏出边线                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'热刺把球踢回到中场控制                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'热刺中场再次起球长传到禁区左侧，球被切尔西拦截                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'今天热刺在左边路打的比较多                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'伊万诺维奇这一侧成为热刺的进攻首选                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'切尔西在中场控球，传递的比较耐心                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
59'奥斯卡左边路突破到禁区里，传中打在后卫身上，马塔凌空射门打疵了！                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
59'阿扎尔的射门被门将扑住！！                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
60'下半场切尔西明显表现好过上半场，判若两队啊                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
60'切尔西左边路马塔接球时又越位！                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
60'热刺要准备调整了                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
61'维尔通亨和托雷斯拼抢时又有了一些争议                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
61'裁判也是又一次叫过双方球员，说教了一番                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'托雷斯可是吃到一张黄牌的啊                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'热刺左边路进攻，西古德森接应失误，切尔西断球后反击                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
62'阿扎尔中场接应被对方放倒，犯规了                   59'第59分钟，马塔凌空抽射打歪，阿扎尔禁区边缘外劲射被洛里斯没收
65'这次边中结合的进攻，打的出神入化啊！配合的天衣无缝！                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
65'进球后博阿斯也是异常兴奋！！而穆里尼奥则是一脸铁青                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
66'进球之前托雷斯在对方禁区前被撞倒裁判没有吹罚，赛后肯定会成为媒体的谈资                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
66'上半场20分钟热刺就取的了领先                   65'切尔西第65分钟扳平比分，威尔通亨对拉米雷斯犯规被罚黄牌，马塔任意球传中，无人防守的特里10码处甩头破门，1-1
