1'上半场比赛开始！                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
1'首先开球的是AC米兰队                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
1'米兰后场拿球给到德容脚下                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
1'梅克斯后场拿球后到了中场后挑传给到了德希利奥                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
2'德希利奥得球后将球回敲给到禁区内                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
2'博阿滕跟上的一脚打门将球打高                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
3'苏尼加中场拿球将球横向转移                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
3'那不勒斯前场丢球了                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
3'但米兰的反击也是没有打出来                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
3'博扬前场拿球被放倒                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
3'主裁判示意没有犯规，让博扬快点起来                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
3'米兰右路策动攻势                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
4'博扬直塞送到禁区内                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
4'球先被那不勒斯球员捅出底线                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
4'米兰角球低平球打到禁区内，威胁不是很大                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
4'米兰再往禁区内送，直接出了底线                   1'开场不到1分钟，德希利奥右路传中，博阿滕禁区边缘射门偏出近门柱
6'阿比亚蒂的一次失误啊                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
7'马乔前场右路拿球后将球横敲，队友得球后在往中路转移，因勒得球后直接远射，阿比亚蒂判断失误造成丢球！                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
7'米兰的开局很不利啊                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
7'那不勒斯中场长传，给的太深，队友没有跑                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
7'那不勒斯中场断球了                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
8'哈姆西克前场右边路底线拿球被断                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
8'博扬中场接球险些失误                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
9'米兰中场长传想打身后，可惜没有过顶                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
9'刚刚那不勒斯送出助攻的是哈姆西克                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
9'康斯坦特中场拿球被拉了一下                   6'第6分钟，梅克斯传过顶球，博阿滕禁区右侧凌空推射高出
14'米兰后场的回传又是在玩火啊                   14'第14分钟，诺切里诺左路传中，博阿滕回做，沙拉维在门前23米处抽射偏出
