7'阿森纳球员卡索拉大禁区左侧右脚射门,被防守球员封堵.给他传球的是拉姆塞.                   7'第7分钟，拉姆塞传球，卡索拉禁区左侧的射门被封堵
9'查尔顿-科尔为西汉姆联在左路,赢得一个任意球.                   7'第7分钟，拉姆塞传球，卡索拉禁区左侧的射门被封堵
9'阿森纳球员阿尔特塔拼抢犯规,对手获得控球权.                   7'第7分钟，拉姆塞传球，卡索拉禁区左侧的射门被封堵
10'射门!!!西汉姆联球员诺布尔左侧远离球门处小角度右脚射门,被对方守门员横身扑出.                   7'第7分钟，拉姆塞传球，卡索拉禁区左侧的射门被封堵
25'射门!!!西汉姆联球员迪亚姆大禁区外左脚射门,被对方守门员横身扑出.给他传球的是乔-科尔.                   25'第25分钟，前切尔西边锋乔-科尔传球，迪亚梅禁区前劲射被斯泽斯尼扑挡后没收
26'阿森纳球员沃尔科特大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是拉姆塞.                   25'第25分钟，前切尔西边锋乔-科尔传球，迪亚梅禁区前劲射被斯泽斯尼扑挡后没收
27'乔治-麦卡锡将球处理出底线,阿森纳获得角球.                   25'第25分钟，前切尔西边锋乔-科尔传球，迪亚梅禁区前劲射被斯泽斯尼扑挡后没收
27'阿森纳球员默特萨克大禁区中央尝试头球,可惜皮球高出球门.给他传球的是厄齐尔.                   25'第25分钟，前切尔西边锋乔-科尔传球，迪亚梅禁区前劲射被斯泽斯尼扑挡后没收
27'乔治-麦卡锡将球处理出底线,阿森纳获得角球.                   27'第27分钟，厄齐尔开出角球，默特萨克头球攻门高出
27'阿森纳球员默特萨克大禁区中央尝试头球,可惜皮球高出球门.给他传球的是厄齐尔.                   27'第27分钟，厄齐尔开出角球，默特萨克头球攻门高出
30'西汉姆联球员诺布尔拼抢犯规,对手获得控球权.                   27'第27分钟，厄齐尔开出角球，默特萨克头球攻门高出
30'萨尼亚为阿森纳赢得一个任意球.                   27'第27分钟，厄齐尔开出角球，默特萨克头球攻门高出
35'射门!!!阿森纳球员拉姆塞大禁区外右脚射门,被对方守门员横身扑出.                   35'第35分钟，拉姆塞远射缺乏威胁被阿德里安没收
36'西汉姆联柯林斯受伤倒地,比赛暂停                   35'第35分钟，拉姆塞远射缺乏威胁被阿德里安没收
38'暂停结束,球员们重新开始比赛.                   35'第35分钟，拉姆塞远射缺乏威胁被阿德里安没收
38'西汉姆联换人,拉特上,柯林斯因伤下场.                   35'第35分钟，拉姆塞远射缺乏威胁被阿德里安没收
48'奥布莱恩为西汉姆联在右路,赢得一个任意球.                   48'第48分钟，乔-科尔禁区前射门偏出
48'阿森纳球员卡索拉拼抢犯规,对手获得控球权.                   48'第48分钟，乔-科尔禁区前射门偏出
48'西汉姆联球员乔-科尔大禁区外尝试左脚射门,可惜皮球稍稍偏出了右球门.                   48'第48分钟，乔-科尔禁区前射门偏出
49'西汉姆联球员汤姆金斯一脚直塞球给查尔顿-科尔,但是边裁举旗显示后者已经越位.                   48'第48分钟，乔-科尔禁区前射门偏出
50'西汉姆联球员迪亚姆拼抢犯规,对手获得控球权.                   48'第48分钟，乔-科尔禁区前射门偏出
50'阿尔特塔为阿森纳在对方半场,赢得一个任意球.                   48'第48分钟，乔-科尔禁区前射门偏出
50'阿森纳球员默特萨克大禁区外右脚射门,被防守球员封堵.                   48'第48分钟，乔-科尔禁区前射门偏出
51'射门!!!西汉姆联球员贾维斯大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是诺布尔.                   48'第48分钟，乔-科尔禁区前射门偏出
51'西汉姆联球员诺布尔拼抢犯规,对手获得控球权.                   48'第48分钟，乔-科尔禁区前射门偏出
51'阿尔特塔为阿森纳赢得一个任意球.                   48'第48分钟，乔-科尔禁区前射门偏出
51'阿森纳球员吉鲁小禁区右侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是萨尼亚.                   48'第48分钟，乔-科尔禁区前射门偏出
51'射门!!!西汉姆联球员贾维斯大禁区右侧右脚射门,被对方守门员横身扑出.给他传球的是诺布尔.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
51'西汉姆联球员诺布尔拼抢犯规,对手获得控球权.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
51'阿尔特塔为阿森纳赢得一个任意球.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
51'阿森纳球员吉鲁小禁区右侧尝试左脚射门,可惜皮球稍稍偏出了左球门.给他传球的是萨尼亚.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
52'乔治-麦卡锡将球处理出底线,阿森纳获得角球.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
53'阿森纳球员维尔马伦大禁区中央尝试头球,可惜皮球高出右上角球门.给他传球的是卡索拉.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
54'西汉姆联球员奥布莱恩大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是迪亚姆.                   51'第51分钟，诺布尔直传，贾维斯禁区右侧射远角被斯泽斯尼救下
53'阿森纳球员维尔马伦大禁区中央尝试头球,可惜皮球高出右上角球门.给他传球的是卡索拉.                   53'第53分钟，卡索拉开出角球，维尔马伦头球攻门偏出
54'西汉姆联球员奥布莱恩大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.给他传球的是迪亚姆.                   53'第53分钟，卡索拉开出角球，维尔马伦头球攻门偏出
55'西汉姆联球员奥布莱恩拼抢犯规,对手获得控球权.                   53'第53分钟，卡索拉开出角球，维尔马伦头球攻门偏出
55'吉鲁为阿森纳在对方半场,赢得一个任意球.                   53'第53分钟，卡索拉开出角球，维尔马伦头球攻门偏出
56'阿森纳球员拉姆塞大禁区外右脚射门,被防守球员封堵.给他传球的是沃尔科特.                   53'第53分钟，卡索拉开出角球，维尔马伦头球攻门偏出
55'西汉姆联球员奥布莱恩拼抢犯规,对手获得控球权.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
55'吉鲁为阿森纳在对方半场,赢得一个任意球.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
56'阿森纳球员拉姆塞大禁区外右脚射门,被防守球员封堵.给他传球的是沃尔科特.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
57'西汉姆联球员查尔顿-科尔大禁区中央尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是拉特.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
58'阿森纳球员卡索拉大禁区中央右脚射门,被防守球员封堵.给他传球的是厄齐尔.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
58'乔治-麦卡锡将球处理出底线,阿森纳获得角球.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
58'阿森纳球员吉鲁大禁区中央头球,被防守球员封堵.给他传球的是厄齐尔.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
58'阿森纳球员卡索拉大禁区中央左脚射门,被防守球员封堵.                   55'第55分钟，奥布莱恩禁区前铲倒吉鲁，但他侥幸逃脱第2张黄牌处罚，拉姆塞任意球射门被封堵挡出
60'射门!!!阿森纳球员卡索拉大禁区外右脚射门,被对方守门员横身扑出.给他传球的是厄齐尔.                   60'阿森纳第60分钟险些破门，卡索拉22码处劲射被阿德里安勉强扑出，厄齐尔12码处补射又被倒地的阿德里安用腿挡出
60'射门!!!阿森纳球员厄齐尔大禁区中央左脚射门,被对方守门员横身扑出.                   60'阿森纳第60分钟险些破门，卡索拉22码处劲射被阿德里安勉强扑出，厄齐尔12码处补射又被倒地的阿德里安用腿挡出
61'西汉姆联球员迪亚姆大禁区外尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是贾维斯.                   60'阿森纳第60分钟险些破门，卡索拉22码处劲射被阿德里安勉强扑出，厄齐尔12码处补射又被倒地的阿德里安用腿挡出
61'阿森纳球员卡索拉被主裁判出示了一张黄牌.                   60'阿森纳第60分钟险些破门，卡索拉22码处劲射被阿德里安勉强扑出，厄齐尔12码处补射又被倒地的阿德里安用腿挡出
63'西汉姆联球员迪亚姆大禁区外尝试左脚射门,可惜皮球高出右上角球门.                   60'阿森纳第60分钟险些破门，卡索拉22码处劲射被阿德里安勉强扑出，厄齐尔12码处补射又被倒地的阿德里安用腿挡出
63'西汉姆联换人,德梅尔换下奥布莱恩                   60'阿森纳第60分钟险些破门，卡索拉22码处劲射被阿德里安勉强扑出，厄齐尔12码处补射又被倒地的阿德里安用腿挡出
65'德梅尔将球处理出底线,阿森纳获得角球.                   65'第65分钟，拉姆塞受伤被波多尔斯基换下
65'阿森纳换人,波多尔斯基上,拉姆塞因伤下场.                   65'第65分钟，拉姆塞受伤被波多尔斯基换下
68'进球啦！！！阿森纳球员沃尔科特大禁区右侧左脚射门,球从左下角飞进球门,球进了!助攻的是卡索拉. 西汉姆联 1-1 阿森纳.                   65'第65分钟，拉姆塞受伤被波多尔斯基换下
70'阿森纳球员波多尔斯基大禁区外尝试左脚射门,可惜皮球高出球门.给他传球的是卡索拉.                   70'第70分钟，卡索拉传球，波多尔斯基左脚劲射高出
71'阿森纳球员沃尔科特大禁区外右脚射门,被防守球员封堵.给他传球的是厄齐尔.                   70'第70分钟，卡索拉传球，波多尔斯基左脚劲射高出
71'阿森纳球员吉布斯大禁区左侧左脚射门,被防守球员封堵.给他传球的是厄齐尔.                   70'第70分钟，卡索拉传球，波多尔斯基左脚劲射高出
71'进球啦！！！阿森纳球员沃尔科特大禁区中央头球,球从中路飞进球门,球进了! 西汉姆联 1-2 阿森纳.                   70'第70分钟，卡索拉传球，波多尔斯基左脚劲射高出
72'阿森纳球员波多尔斯基大禁区外左脚射门,被防守球员封堵.给他传球的是沃尔科特.                   70'第70分钟，卡索拉传球，波多尔斯基左脚劲射高出
73'射门!!!阿森纳球员波多尔斯基大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是卡索拉.                   70'第70分钟，卡索拉传球，波多尔斯基左脚劲射高出
73'射门!!!阿森纳球员波多尔斯基大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是卡索拉.                   73'第73分钟，卡索拉直传，波多尔斯基小禁区边缘单刀推射被阿德里安神勇挡出
74'拉特将球处理出底线,阿森纳获得角球.                   73'第73分钟，卡索拉直传，波多尔斯基小禁区边缘单刀推射被阿德里安神勇挡出
75'阿森纳球员卡索拉大禁区外尝试左脚射门,可惜皮球稍稍偏出了左球门.                   73'第73分钟，卡索拉直传，波多尔斯基小禁区边缘单刀推射被阿德里安神勇挡出
75'西汉姆联换人,马修-泰勒换下诺兰                   73'第73分钟，卡索拉直传，波多尔斯基小禁区边缘单刀推射被阿德里安神勇挡出
76'西汉姆联球员乔-科尔拼抢犯规,对手获得控球权.                   73'第73分钟，卡索拉直传，波多尔斯基小禁区边缘单刀推射被阿德里安神勇挡出
76'波多尔斯基为阿森纳赢得一个任意球.                   73'第73分钟，卡索拉直传，波多尔斯基小禁区边缘单刀推射被阿德里安神勇挡出
79'进球啦！！！阿森纳球员波多尔斯基大禁区中央左脚射门,球从右下角飞进球门,球进了!助攻的是吉鲁. 西汉姆联 1-3 阿森纳.                   79'看英超买彩票:阿森纳第79分钟扩大比分，吉鲁回传，波多尔斯基禁区边缘左脚劲射入右下角，3-1
80'西汉姆联球员查尔顿-科尔危险动作,对手获得控球权.                   79'看英超买彩票:阿森纳第79分钟扩大比分，吉鲁回传，波多尔斯基禁区边缘左脚劲射入右下角，3-1
80'默特萨克为阿森纳赢得一个任意球.                   79'看英超买彩票:阿森纳第79分钟扩大比分，吉鲁回传，波多尔斯基禁区边缘左脚劲射入右下角，3-1
81'阿森纳换人,弗拉米尼换下厄齐尔                   79'看英超买彩票:阿森纳第79分钟扩大比分，吉鲁回传，波多尔斯基禁区边缘左脚劲射入右下角，3-1
90'阿森纳球员本特纳大禁区右侧右脚射门,被防守球员封堵.给他传球的是卡索拉.                   90'第90分钟，卡索拉传球，但本特纳禁区右侧的小角度射门滑门而出
90'乔治-麦卡锡将球处理出底线,阿森纳获得角球.                   90'第90分钟，卡索拉传球，但本特纳禁区右侧的小角度射门滑门而出
90'西汉姆联迪亚姆受伤倒地,比赛暂停                   90'第90分钟，卡索拉传球，但本特纳禁区右侧的小角度射门滑门而出
90'+1'暂停结束,球员们重新开始比赛.                   90'第90分钟，卡索拉传球，但本特纳禁区右侧的小角度射门滑门而出
90'+3'西汉姆联球员乔-科尔大禁区中央尝试右脚射门,可惜皮球稍稍偏出了左球门.给他传球的是迪亚姆.                   90'第90分钟，卡索拉传球，但本特纳禁区右侧的小角度射门滑门而出
90'+4'下半场结束,西汉姆联 1-3 阿森纳                   90'第90分钟，卡索拉传球，但本特纳禁区右侧的小角度射门滑门而出
