4'皇家马德里球员阿隆索一脚直塞球给贝尔,但是边裁举旗显示后者已经越位.                   1'哥本哈根借助主场之利第1分钟就展开攻势，皇马努力进入比赛节奏，C-罗纳尔多反击中突破受阻，他在禁区前的射门被封堵
15'皇家马德里球员贝尔大禁区中央尝试头球,可惜皮球稍稍偏出了左球门.                   15'第15分钟，阿韦罗亚右路传中偏转，贝尔8码处头球攻门偏出左侧立柱
16'哥本哈根球员博拉诺斯大禁区外右脚射门,被防守球员封堵.给他传球的是维托克莱.                   15'第15分钟，阿韦罗亚右路传中偏转，贝尔8码处头球攻门偏出左侧立柱
18'吉斯森为哥本哈根赢得一个任意球.                   15'第15分钟，阿韦罗亚右路传中偏转，贝尔8码处头球攻门偏出左侧立柱
18'皇家马德里球员马塞洛拼抢犯规,对手获得控球权.                   15'第15分钟，阿韦罗亚右路传中偏转，贝尔8码处头球攻门偏出左侧立柱
18'黄牌！皇家马德里球员马塞洛因为恶意犯规,被主裁判出示黄牌.                   15'第15分钟，阿韦罗亚右路传中偏转，贝尔8码处头球攻门偏出左侧立柱
21'射门!!!皇家马德里球员本泽马大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是马塞洛.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
22'射门!!!皇家马德里球员本泽马大禁区中央右脚射门,被对方守门员横身扑出.给他传球的是马塞洛.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
23'哥本哈根球员图图赫拼抢犯规,对手获得控球权.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
23'佩佩为皇家马德里赢得一个任意球.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
24'哥本哈根球员克劳德米尔拼抢犯规,对手获得控球权.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
24'伊斯科为皇家马德里在对方半场,赢得一个任意球.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
24'皇家马德里球员C罗大禁区外右脚射门,被防守球员封堵.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
24'德莱尼将球处理出底线,皇家马德里获得角球.                   21'第21分钟，马塞洛连续传中，本泽马禁区内的两度射门均被对方门将救下
29'射门!!!皇家马德里球员本泽马大禁区中央头球,被对方守门员横身扑出.给他传球的是佩佩.                   29'第29分钟，佩佩传中，本泽马头球攻门并未构成威胁
30'皇家马德里球员伊斯科手球犯规,对手获得球权.                   29'第29分钟，佩佩传中，本泽马头球攻门并未构成威胁
32'射门!!!皇家马德里球员C罗大禁区外左脚射门,被对方守门员横身扑出.                   29'第29分钟，佩佩传中，本泽马头球攻门并未构成威胁
32'维兰德将球处理出底线,皇家马德里获得角球.                   29'第29分钟，佩佩传中，本泽马头球攻门并未构成威胁
38'射门!!!皇家马德里球员C罗大禁区外右脚射门,被对方守门员横身扑出.给他传球的是本泽马.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
38'维兰德将球处理出底线,皇家马德里获得角球.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
38'图图赫将球处理出底线,皇家马德里获得角球.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
39'阿韦洛亚将球处理出底线,哥本哈根获得角球.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
40'哥本哈根球员德莱尼拼抢犯规,对手获得控球权.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
40'卡西利亚斯为皇家马德里赢得一个任意球.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
41'哥本哈根球员德莱尼拼抢犯规,对手获得控球权.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
41'伊斯科为皇家马德里在对方半场,赢得一个任意球.                   38'第38分钟，本泽马传球，C-罗纳尔多禁区边缘外低射被扑出
47'哥本哈根球员博拉诺斯拼抢犯规,对手获得控球权.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
47'阿韦洛亚为皇家马德里在右路,赢得一个任意球.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
47'射门!!!皇家马德里球员C罗大禁区中央左脚射门,被对方守门员横身扑出.给他传球的是本泽马.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
48'维兰德将球处理出底线,皇家马德里获得角球.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
48'进球啦！！！皇家马德里球员C罗大禁区中央右脚射门,球从中路飞进球门,球进了!助攻的是佩佩. 哥本哈根 0-2 皇家马德里.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
50'哥本哈根球员吉斯森拼抢犯规,对手获得控球权.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
50'纳乔为皇家马德里赢得一个任意球.                   47'第47分钟，本泽马传球，C-罗纳尔多禁区内左脚射门被维兰德扑出底线
53'哥本哈根球员德莱尼拼抢犯规,对手获得控球权.                   53'哥本哈根第53分钟险些破门，吉斯拉森禁区右侧的射门偏出近角
53'伊斯科为皇家马德里赢得一个任意球.                   53'哥本哈根第53分钟险些破门，吉斯拉森禁区右侧的射门偏出近角
53'哥本哈根球员吉斯森大禁区右侧尝试右脚射门,可惜皮球稍稍偏出了右球门.给他传球的是图图赫.                   53'哥本哈根第53分钟险些破门，吉斯拉森禁区右侧的射门偏出近角
72'哥本哈根球员维托克莱大禁区右侧右脚射门,被防守球员封堵.给他传球的是吉斯森.                   72'第72分钟，韦托克勒禁区右侧射门被纳乔挡出
72'纳乔将球处理出底线,哥本哈根获得角球.                   72'第72分钟，韦托克勒禁区右侧射门被纳乔挡出
75'皇家马德里球员C罗大禁区中央左脚射门,命中门柱左侧立柱.给他传球的是迪马利亚.                   72'第72分钟，韦托克勒禁区右侧射门被纳乔挡出
75'西古尔德森将球处理出底线,皇家马德里获得角球.                   72'第72分钟，韦托克勒禁区右侧射门被纳乔挡出
82'暂停结束,球员们重新开始比赛.                   82'第82分钟，马塞洛传中，贝尔头球攻门偏出
82'皇家马德里球员贝尔大禁区中央尝试头球,可惜皮球稍稍偏出了右球门.给他传球的是马塞洛.                   82'第82分钟，马塞洛传中，贝尔头球攻门偏出
83'皇家马德里换人,卡塞米罗上,摩德里奇因伤下场.                   82'第82分钟，马塞洛传中，贝尔头球攻门偏出
84'哥本哈根球员普里大禁区中央右脚射门,被防守球员封堵.给他传球的是本特松.                   82'第82分钟，马塞洛传中，贝尔头球攻门偏出
88'马塞洛将球处理出底线,哥本哈根获得角球.                   85'第85分钟，迪马利亚突入小禁区右侧插花脚传射被解围
88'射门!!!哥本哈根球员梅尔贝里大禁区中央头球,被对方守门员横身扑出.给他传球的是本特松.                   85'第85分钟，迪马利亚突入小禁区右侧插花脚传射被解围
