13'刚才时间忘了调整，不好意思                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'定位球长传，到了泰达禁区                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'门将得到，开出皮球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'巴斯蒂安斯得到传给身前                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'盖坦拦截，带球推进                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'斜传禁区，直接传出了边界                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'曹阳得球，传球被朱挺碰出边线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'边线球掷出，盖坦断球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'带球再推进，彭睿把球碰出边线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'边线球掷出，郭皓断下                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'分给赵英杰，挑传                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'传大了，直接出了底线                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'门球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'门球开出，中场附近买提江得球                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'回传彭睿                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'再给右侧谭望嵩                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'横传中路曹阳                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
13'回给彭睿，低平球传买提江                   10'第10分钟，盖坦与郭皓身体对抗倒地，裁判判罚大连一方任意球
