4'蒂亚戈~                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
4'在对方两名后卫的围抢下，单刀杀入禁区~一挑！被门将扑了一下                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
4'居然是来自普约尔在中场的斜长传                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
4'这脚传球给得像哈维传的一般                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
5'奥萨苏纳的前锋12号略伦特被吹了越位了                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
5'巴萨左路发动攻势                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
5'阿德下底传中，直接传出了底线                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
6'巴萨的第一带刀后卫，今天能取得进球么？                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
6'梅西给到左路的比利亚                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
6'比利亚这次没有自己打~                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
7'塞入禁区，佩刀的插上稍微慢了半拍                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
7'可惜了，不过佩刀貌似有越位嫌疑                   4'第4分钟，普约尔送出直传，但蒂亚戈禁区内的射门被出击的费尔南德斯扑出
17'行者lionel:唉，难道这是我们最后一次看到mvp了吗，唉---最后一次倒不至于吧                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
17'奥萨苏纳又获得了一个角球                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
17'危险啊~                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
17'巴萨这边后卫冒顶了，还好后面没人                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
17'巴萨进球之后打得有些乱                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
18'奥萨苏纳现在有些反客为主的意思                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
18'奥萨苏纳左路的定位球                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
18'传前点~被头球顶了一下，巴尔德斯将球接住了                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
18'奥萨苏纳的后卫手球阻挡佩刀的传中~                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
18'14号阿里巴斯被出示了黄牌                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
19'巴塞罗那的雨林:柠檬，梅西是不是破大罗的记录啦！联赛连续十一轮进球---对~~~我差点忘了这个~哈哈                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
19'巴萨边路定位球开出来~球被打出禁区                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
19'哈维~一脚远射将球打偏了                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
19'奥萨苏纳的门将貌似还受伤了                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
20'跟普约尔的空中争抢中被撞了一下                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
20'还好问题不大                   17'第17分钟，纳诺左路传中，奥耶尔头球攻门又被阿德里亚诺挡出底线
