3'马科维奇长传找到巴洛特利                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
3'巴洛特利背身接球分边右路空档，曼奎罗套上边路传中，后点斯特林推射打在门柱上，不过斯特林也先越位了                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
4'巴塞尔后场倒脚                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
4'沙尔右路横传给苏希                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
5'斯特雷勒回撤拿球被斯科特尔撞倒                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
5'利物浦中场断球，亨德森送直线打对方后卫身后，传得太直了，门将将球没收                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
6'巴塞尔有一名球员，19号萨法里拉伤了大腿肌肉                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
6'队医入场看看萨法里的伤势，不能坚持了                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
6'萨法里是巴塞尔的主力左后卫                   3'开场3分钟，曼基略低传，斯特林射中门柱后补射入网，但越位在先
13'杰拉德后场传球失误，埃姆博罗断球送到禁区                   13'第13分钟，杰拉德后场丢球，恩波洛直传禁区，施特雷勒左脚射门被杰拉德挡出底线
13'斯特雷勒停球转身左脚打门打在斯科特尔身上出了底线                   13'第13分钟，杰拉德后场丢球，恩波洛直传禁区，施特雷勒左脚射门被杰拉德挡出底线
13'夏哈卡角球发到太靠近门里，米尼奥莱轻松将球摘下                   13'第13分钟，杰拉德后场丢球，恩波洛直传禁区，施特雷勒左脚射门被杰拉德挡出底线
15'巴塞尔从后场倒脚开始                   13'第13分钟，杰拉德后场丢球，恩波洛直传禁区，施特雷勒左脚射门被杰拉德挡出底线
15'斯特林在右路面对苏希，变向过人成功                   13'第13分钟，杰拉德后场丢球，恩波洛直传禁区，施特雷勒左脚射门被杰拉德挡出底线
16'这位捷克国脚苏希也是很有实力                   13'第13分钟，杰拉德后场丢球，恩波洛直传禁区，施特雷勒左脚射门被杰拉德挡出底线
27'本场另一场比赛卢多戈雷茨暂时1：0领先皇马                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
28'埃姆博罗分边左路，哈蒙迪禁区边缘大力抽向门前，球划门而过                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
28'中场组织方面巴塞尔更占优势                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
28'库蒂尼奥左路上传，恩里克横扫弧顶处                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
29'马科维奇停球停大了                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
29'马科维奇只能在底线前将球回扣回传到禁区外的杰拉德                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
29'杰拉德过顶球到禁区，巴洛特利越位                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
29'埃姆博罗右路得球交给梦前沿的斯特雷勒，斯特雷勒转身左脚打门没有打上力量                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
30'米尼奥莱轻松将球没收                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
30'上半场比赛进行了30分钟，场上比分还是0-0                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
30'利物浦左路进攻，恩里克左路突破了沙尔传中                   27'第27分钟，库蒂尼奥任意球被顶出禁区，曼基略补射高出
32'利物浦在耐心地倒脚                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
32'马科维奇将球转移到左路，杰拉德拿球                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
32'杰拉德长距离斜传到禁区右侧，苏希抢到第一点                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
32'在另一场比赛皇马将比分扳成1：1                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
33'埃姆博罗右路拿球，回传给苏希                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
33'苏希传球差一点失误                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
34'迪耶长传上前场，斯特雷勒横拔，埃姆博罗做墙传球被拦截                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
34'迪耶外围拿球大力远射打在斯科特尔脚上                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
35'迪耶自己拿到第二点，与斯特雷勒做二过一后来到禁区右侧                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
35'迪耶扣过了恩里克小角度打门被米尼奥莱用脚挡出                   32'第32分钟，恩里克左路传中，亨德森禁区边缘射门被封堵，马尔科维奇被判越位
40'杰拉德再交左路斯特林，斯特林一顺                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
40'恩里克套上下底传中，苏希头球顶出底线                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
40'杰拉德角球传到后点，洛夫伦头球攻门顶高了                   40'第40分钟，库蒂尼奥开出角球，洛夫伦争顶高出
