13'南安普顿后场抢断，直塞找前插的塔迪奇                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
13'边裁举旗啦，塔迪奇的越位回接                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
13'不过慢镜头回放显示，这球值得商榷啊                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
13'伯特兰德左路拿球，强突后横传中间                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
13'洛夫伦抢在插上的塔迪奇之前将球解围                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
14'利物浦的反击，斯图里奇拿球进攻                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
14'斯图里奇禁区外变向强突，吉田麻也伸脚上抢                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
14'斯图里奇摔倒在地，主裁判没有吹罚，球被后卫解围                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
15'这球慢镜回放来看，吉田麻也有个伸腿拌的动作，不过可吹可不吹，但绝对不是点球，要吹也是禁区外                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
16'佩尔回撤中场拿球，面对逼抢，回带转移左侧给吉田麻也                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
16'吉田麻也停球没停好，直接停出了边线                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
16'看着韩国和日本球员在欧洲顶级赛场首发作战，中国球员作何感想啊                   13'第13分钟，斯图里奇禁区边缘在吉田麻也防守下摔倒，裁判拒绝判罚极刑
21'斯特林带球横趟一步，直接起脚撩射，被福斯特直接没收                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
21'塔迪奇左路进攻，为南安普顿赢得角球机会                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
21'角球开出到禁区，混战中米尼奥莱倒地将球拿到                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
22'这球普洛斯很聪明啊，站在原地卡住米尼奥莱的前冲，又不犯规                   21'第21分钟，库迪尼奥传球，斯特林禁区左侧20码处的射门正入福斯特下怀
