9'上海队禁区内解围失误，保罗拖大，解围打在张文钊身上，张文钊得球向禁区内一带，传给刘彬彬，刘彬彬一脚抽射，打入右下角                   8'开场第8分钟，山东鲁能打破场上僵局
10'上海队失球比较早啊，后面的时间有些不利了                   8'开场第8分钟，山东鲁能打破场上僵局
10'上海队一脚远射，擦着左侧立柱飞出底线，惊出王大雷一身冷汗                   8'开场第8分钟，山东鲁能打破场上僵局
11'上海队后场带球，通过传递交到前场，左路盘带交给王飞                   8'开场第8分钟，山东鲁能打破场上僵局
46'电光火石之间，王大雷倒地把球挡出                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
46'高迪想补射第二点，但没有王大雷反应快，王大雷赶紧把球保住                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
46'裁判吹了高迪冲撞门将犯规                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'这个时候马力吹响了上半场结束的哨音                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'上半场主场作战的山东队凭借刘彬彬的进球，暂时1-0领先                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'客户端用户[北京]一个张文钊一个刘彬彬，门前脑子的确不够用，这就是与欧美球员的差距。两位脚下都算不错，但脑袋还是缺了点。（应该说两人都是很有特点的边路球员）                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'客户端用户[澳大利亚新南威尔士]这勒夫哪去啦？？（勒夫伤愈，被雪藏在替补席等着打足协杯呢）                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'客户端用户[北京]刘彬彬门前太差了。两次机会都是不合理的处理球（刘彬彬的表现还是不错的，要是每个机会都把握住那就是罗本啦）                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
46'下半场比赛开始了                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
46'两支球队易边再战                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'山东队有两个位置的换人调整，蒿俊闵和洛维纷纷替补登场                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
47'他们具体换下了谁，目前还不能确认                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
48'山东队左路下底，中路洛维领球没有领好，转身之后把球丢了                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
48'李微后场防守，推人犯规                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
48'蒿俊闵替下的是张文钊，洛维替下的是乌索                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
49'蒿俊闵应该是对位换人，而洛维在替下乌索之后，蒙蒂略可能会适当的后撤                   46'但1分钟后，上海申花就反击制造威胁，陈柏良禁区外远射稍稍偏出
16'镜头给到了巴蒂斯塔，虽然今天上海队是替补作战，但并不代表放弃比赛                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
16'陈柏良分球想找高迪，被对手轻松断下                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
17'山东队禁区内做配合，分到右侧无人防守的张文钊脚下，张文钊带球插进去，被两名后卫铲抢下来                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
18'外围刘彬彬直塞蒙蒂略，蒙蒂略轻轻一撮，转身过掉一名后卫，一脚射门，被沈俊扑住                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
18'沈俊今天有些手忙脚乱，毕竟出场机会不多，今天是考验他的时刻                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
19'麦克格文后场带球插上，分边给同伴                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
19'麦克格文在夏天的世界杯上，作为澳大利亚国家队的主力选手，表现可圈可点                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
19'山东队获得前场的定位球                   16'第16分钟，蒙蒂略组织进攻，张文钊带球杀进禁区，在角度较小情况下选择传中，球被门将阻挡
22'王飞主罚左侧角球，禁区内造成混乱，最终被王大雷把球捡走                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
22'山东队趁对手防守没有到位，马上发动快速反击                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
23'刘彬彬突入禁区内，在后卫的纠缠下，射门没有打正，被挡了出来                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
23'刘彬彬这个球也是有些犹豫，想传也想射                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
23'蒙蒂略前场被王飞放倒在地                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
23'球迷们不断的高喊，2比0！！！！                   22'第22分钟，上海申花角球传到后点，保罗头球摆渡，跟进球员射门打疵了
