11'梅加的肩膀还是有些不适                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
11'西汉姆中场获得任意球                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
11'长传直接打禁区内                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
11'曼联队成功的在后场将球断了下来                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
11'菲尔-琼斯中场带球往前走                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
11'禁区外围低射打得太正                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
11'阿德里安侧扑将球得到                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
12'瓦伦西亚右路下底                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
12'贾努扎伊射门打在后卫身上                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
12'鲁尼禁区弧顶拿球被推倒                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
13'曼联获得前场任意球机会                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
13'鲁尼任意球直接打门，稍稍打高一点                   11'第11分钟，菲尔-琼斯突破至禁区弧顶的射门被阿德里安没收
20'瓦伦西亚右路拿球劲射被后卫挡了一下被阿德里安扑出                   19'第19分钟，鲁尼分球，瓦伦西亚禁区右侧边缘小角度劲射被阿德里安扑出近角
20'这球阿德里安注意力很集中                   19'第19分钟，鲁尼分球，瓦伦西亚禁区右侧边缘小角度劲射被阿德里安扑出近角
21'曼联角球开出，埃文斯争抢头球的时候犯规                   19'第19分钟，鲁尼分球，瓦伦西亚禁区右侧边缘小角度劲射被阿德里安扑出近角
21'马修-泰勒挑传禁区后点                   19'第19分钟，鲁尼分球，瓦伦西亚禁区右侧边缘小角度劲射被阿德里安扑出近角
22'队友没有跑                   19'第19分钟，鲁尼分球，瓦伦西亚禁区右侧边缘小角度劲射被阿德里安扑出近角
22'用户3816745901：不是说鲁尼伤了？怎么有出来了？---上了还不好么？                   19'第19分钟，鲁尼分球，瓦伦西亚禁区右侧边缘小角度劲射被阿德里安扑出近角
36'诺布尔在身后手上是有个动作                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
36'曼联又进球了！！                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
36'贾努扎伊！！                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
36'也是小角度射门                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
37' 贾努扎伊右路跟维尔贝克做撞墙式配合到禁区内，小禁区前沿低平球打远角破门！                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
39'柯林斯阻碍门将发球                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
39'这应该是黄牌的动作                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
39'看样子裁判手下留情了                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
39'Bruce3238839144：曼联伤员这么多还这么猛！猛货！！！！鲁尼！来一个！！！！---说不定一会儿就来了                   36'曼联第36分钟扩大比分，维尔贝克传球，贾努扎伊闪过詹姆斯-科林斯后小禁区左上角射入远角，2-0
49'贾努扎伊左路传球送禁区内                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
49'维尔贝克头球冲顶没有顶上                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
49'后点，西汉姆联头球顶出底线                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
49'曼联战术角球开出，右路下底送中路                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
50'埃文斯头球攻门被对方球员在门线上解围                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
50'曼联另一侧角球开出，落点不好                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
51'瓦伦西亚中场附近拿球，自己趟大了                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
52'西汉姆联前场分边到右路                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
52'右边路起球送后点                   49'第49分钟，埃文斯角球混战中头球攻门被诺布尔在门线前解围
68'汤姆金斯从身后放倒了小豌豆                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
68'汤姆金斯得到一张黄牌！                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
68'埃尔南德斯进球了，但边裁先举旗了                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
69'曼联换人，贾努扎伊下，阿什利-扬上！                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
69'精彩回放：瓦伦西亚外脚背直塞送禁区内，埃尔南德斯插上后低射远角得分，这球埃尔南德斯并不越位啊                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
70'西汉姆联外围45度起球，梅加头球顶出底线                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
71'西汉姆联这边也换人，贾维斯下，卡尔顿-科尔上                   68'第68分钟，瓦伦西亚传球，埃尔南德斯禁区右侧劲射破门因越位在先被判无效
69'曼联换人，贾努扎伊下，阿什利-扬上！                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
69'精彩回放：瓦伦西亚外脚背直塞送禁区内，埃尔南德斯插上后低射远角得分，这球埃尔南德斯并不越位啊                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
70'西汉姆联外围45度起球，梅加头球顶出底线                   69'第69分钟，麦卡特尼左路传中，马伊加头球攻门偏出
