9'伊涅斯塔禁区前灵巧的转身，可惜没能摆脱对方的密集防守                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
9'马丁斯在边路拿球，普约尔逼得他没办法转身                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
9'莱万特长传转移到左路，胡安鲁停球之后一脚搓射！球打高了                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
10'关键五号:皮克穿的什么鞋？---一定不会是雨靴，嘿嘿                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
10'伊涅斯塔底线传中，后点没有队友的包抄                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
10'巴萨还是在掌控球权                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
10'长传球再给伊涅斯塔，横传门前，被后卫抢先解围                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
10'巴萨逼得了一个角球                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
11'战术角球开出来，梅西传中被后卫头球解围了                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
11'巴萨近来有好消息传来，久未出现的蒂亚戈总算是伤愈回归了                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
12'而且蒂亚戈和之前受伤的阿德一起参加了队内的训练                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
12'巴萨利用自己娴熟的控球技术，反客为主了                   9'第9分钟，马丁斯突破受阻后回传，迪奥普斜传左路，胡安鲁禁区边缘的射门高出
14'阿尔维斯又受伤了？                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
14'巴萨准备换人                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
14'果然阿尔维斯之前被对方后卫撞伤了                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
14'蒙托亚换下了阿尔维斯                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
14'倒霉的巴西人才复出不久又受伤                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
16'阿尔巴插上助攻，和伊涅斯塔的撞墙式配合                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
16'门将出击把球没收了                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
16'之前阿尔维斯是被胡安鲁撞出底线的时候受伤的                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
16'巴西人可能是被角旗杆给弄伤了                   14'第14分钟，蒙托亚替换受伤的阿尔维斯出场
